CMDLINE python app.py
MEM 258.531250 1683886165.1636
MEM 258.531250 1683886165.2756
MEM 258.531250 1683886165.3876
MEM 258.531250 1683886165.4956
MEM 258.531250 1683886165.6077
MEM 258.531250 1683886165.7177
MEM 258.531250 1683886165.8296
MEM 258.531250 1683886165.9392
MEM 258.531250 1683886166.0477
MEM 258.531250 1683886166.1577
MEM 258.531250 1683886166.2677
MEM 258.531250 1683886166.3808
MEM 258.531250 1683886166.4888
MEM 258.531250 1683886166.6008
MEM 258.531250 1683886166.7098
MEM 258.531250 1683886166.8208
MEM 258.531250 1683886166.9308
MEM 258.531250 1683886167.0398
MEM 258.531250 1683886167.1489
MEM 258.531250 1683886167.2578
MEM 258.531250 1683886167.3658
MEM 258.531250 1683886167.4779
MEM 258.531250 1683886167.5899
MEM 258.531250 1683886167.7019
MEM 258.531250 1683886167.8139
MEM 258.531250 1683886167.9259
MEM 258.531250 1683886168.0359
MEM 258.531250 1683886168.1459
MEM 258.531250 1683886168.2579
MEM 258.531250 1683886168.3679
MEM 258.531250 1683886168.4799
MEM 258.531250 1683886168.5909
MEM 258.531250 1683886168.6999
MEM 258.531250 1683886168.8119
MEM 258.531250 1683886168.9212
MEM 258.531250 1683886169.0333
MEM 258.531250 1683886169.1433
MEM 258.531250 1683886169.2543
MEM 258.531250 1683886169.3646
MEM 258.531250 1683886169.4763
MEM 258.531250 1683886169.5883
MEM 258.531250 1683886169.7003
MEM 258.531250 1683886169.8123
MEM 258.531250 1683886169.9203
MEM 258.531250 1683886170.0306
MEM 258.531250 1683886170.1420
MEM 258.531250 1683886170.2526
MEM 258.531250 1683886170.3636
MEM 258.531250 1683886170.4706
MEM 258.531250 1683886170.5806
MEM 258.531250 1683886170.6906
MEM 258.531250 1683886170.8006
MEM 258.531250 1683886170.9116
MEM 258.531250 1683886171.0216
MEM 258.531250 1683886171.1336
MEM 258.531250 1683886171.2456
MEM 258.531250 1683886171.3560
MEM 258.531250 1683886171.4660
MEM 258.531250 1683886171.5781
MEM 258.531250 1683886171.6901
MEM 258.531250 1683886171.8001
MEM 258.531250 1683886171.9122
MEM 258.531250 1683886172.0222
MEM 258.531250 1683886172.1342
MEM 258.531250 1683886172.2452
MEM 258.531250 1683886172.3562
MEM 258.531250 1683886172.4682
MEM 258.531250 1683886172.5802
MEM 258.531250 1683886172.6902
MEM 258.531250 1683886172.8002
MEM 258.531250 1683886172.9112
MEM 258.531250 1683886173.0202
MEM 258.531250 1683886173.1303
MEM 258.531250 1683886173.2403
MEM 258.531250 1683886173.3483
MEM 258.531250 1683886173.4583
MEM 258.531250 1683886173.5700
MEM 258.531250 1683886173.6800
MEM 258.531250 1683886173.7920
MEM 258.531250 1683886173.9032
MEM 258.531250 1683886174.0132
MEM 258.531250 1683886174.1242
MEM 258.531250 1683886174.2362
MEM 258.531250 1683886174.3463
MEM 258.531250 1683886174.4583
MEM 258.531250 1683886174.5683
MEM 258.531250 1683886174.6843
MEM 258.531250 1683886174.7873
MEM 258.531250 1683886174.8983
MEM 258.531250 1683886175.0103
MEM 258.531250 1683886175.1223
MEM 258.531250 1683886175.2343
MEM 258.531250 1683886175.3463
MEM 258.531250 1683886175.4563
MEM 258.531250 1683886175.5684
MEM 258.531250 1683886175.6804
MEM 258.531250 1683886175.7924
MEM 258.531250 1683886175.9019
MEM 258.531250 1683886176.0106
MEM 258.531250 1683886176.1187
MEM 258.531250 1683886176.2274
MEM 258.531250 1683886176.3374
MEM 258.531250 1683886176.4495
MEM 258.531250 1683886176.5615
MEM 258.531250 1683886176.6734
MEM 258.531250 1683886176.7855
MEM 258.531250 1683886176.8975
MEM 258.531250 1683886177.0075
MEM 258.531250 1683886177.1175
MEM 258.531250 1683886177.2265
MEM 258.531250 1683886177.3365
MEM 258.531250 1683886177.4465
MEM 258.531250 1683886177.5555
MEM 258.531250 1683886177.6655
MEM 258.531250 1683886177.7776
MEM 258.531250 1683886177.8896
MEM 258.531250 1683886178.0016
MEM 258.531250 1683886178.1086
MEM 258.531250 1683886178.2176
MEM 258.531250 1683886178.3286
MEM 258.531250 1683886178.4406
MEM 258.531250 1683886178.5527
MEM 258.531250 1683886178.6637
MEM 258.531250 1683886178.7717
MEM 258.531250 1683886178.8807
MEM 258.531250 1683886178.9908
MEM 258.531250 1683886179.1008
MEM 258.531250 1683886179.2088
MEM 258.531250 1683886179.3209
MEM 258.531250 1683886179.4329
MEM 258.531250 1683886179.5439
MEM 258.531250 1683886179.6559
MEM 258.531250 1683886179.7669
MEM 258.531250 1683886179.8779
MEM 258.531250 1683886179.9869
MEM 258.531250 1683886180.0959
MEM 258.531250 1683886180.2049
MEM 258.531250 1683886180.3160
MEM 258.531250 1683886180.4240
MEM 258.531250 1683886180.5340
MEM 258.531250 1683886180.6440
MEM 258.531250 1683886180.7541
MEM 258.531250 1683886180.8651
MEM 258.531250 1683886180.9761
MEM 258.531250 1683886181.0881
MEM 258.531250 1683886181.1981
MEM 258.531250 1683886181.3101
MEM 258.531250 1683886181.4181
MEM 258.531250 1683886181.5301
MEM 258.531250 1683886181.6422
MEM 258.531250 1683886181.7522
MEM 258.531250 1683886181.8632
MEM 258.531250 1683886181.9712
MEM 258.531250 1683886182.0822
MEM 258.531250 1683886182.1922
MEM 258.531250 1683886182.3042
MEM 258.531250 1683886182.4132
MEM 258.531250 1683886182.5222
MEM 258.531250 1683886182.6342
MEM 258.531250 1683886182.7462
MEM 258.531250 1683886182.8562
MEM 258.531250 1683886182.9673
MEM 258.531250 1683886183.0783
MEM 258.531250 1683886183.1904
MEM 258.531250 1683886183.3024
MEM 258.531250 1683886183.4144
MEM 258.531250 1683886183.5264
MEM 258.531250 1683886183.6384
MEM 258.531250 1683886183.7484
MEM 258.531250 1683886183.8594
MEM 258.531250 1683886183.9714
MEM 258.531250 1683886184.0814
MEM 258.531250 1683886184.1905
MEM 258.531250 1683886184.3025
MEM 258.531250 1683886184.4125
MEM 258.531250 1683886184.5226
MEM 258.531250 1683886184.6326
MEM 258.531250 1683886184.7446
MEM 258.531250 1683886184.8566
MEM 258.531250 1683886184.9646
MEM 258.531250 1683886185.0746
MEM 258.531250 1683886185.1848
MEM 258.531250 1683886185.2956
MEM 258.531250 1683886185.4076
MEM 258.531250 1683886185.5179
MEM 258.531250 1683886185.6276
MEM 258.531250 1683886185.7376
MEM 258.531250 1683886185.8495
MEM 258.531250 1683886185.9615
MEM 258.531250 1683886186.0725
MEM 258.531250 1683886186.1845
MEM 258.531250 1683886186.2945
MEM 258.531250 1683886186.4025
MEM 258.531250 1683886186.5116
MEM 258.531250 1683886186.6218
MEM 258.531250 1683886186.7308
MEM 258.531250 1683886186.8398
MEM 258.531250 1683886186.9518
MEM 258.531250 1683886187.0618
MEM 258.531250 1683886187.1728
MEM 258.531250 1683886187.2848
MEM 258.531250 1683886187.3969
MEM 258.531250 1683886187.5069
MEM 258.531250 1683886187.6180
MEM 258.531250 1683886187.7269
MEM 258.531250 1683886187.8379
MEM 258.531250 1683886187.9469
MEM 258.531250 1683886188.0549
MEM 258.531250 1683886188.1639
MEM 258.531250 1683886188.2742
MEM 258.531250 1683886188.3849
MEM 258.531250 1683886188.4929
MEM 258.531250 1683886188.6007
MEM 258.531250 1683886188.7109
MEM 258.531250 1683886188.8189
MEM 258.531250 1683886188.9279
MEM 258.531250 1683886189.0361
MEM 258.531250 1683886189.1459
MEM 258.531250 1683886189.2579
MEM 258.531250 1683886189.3699
MEM 258.531250 1683886189.4792
MEM 258.531250 1683886189.5871
MEM 258.531250 1683886189.6941
MEM 258.531250 1683886189.8021
MEM 258.531250 1683886189.9101
MEM 258.531250 1683886190.0221
MEM 258.531250 1683886190.1333
MEM 258.531250 1683886190.2431
MEM 258.531250 1683886190.3548
MEM 258.531250 1683886190.4651
MEM 258.531250 1683886190.5761
MEM 258.531250 1683886190.6881
MEM 258.531250 1683886190.7991
MEM 258.531250 1683886190.9058
MEM 258.531250 1683886191.0151
MEM 258.531250 1683886191.1241
MEM 258.531250 1683886191.2331
MEM 258.531250 1683886191.3419
MEM 258.531250 1683886191.4530
MEM 258.531250 1683886191.5640
MEM 258.531250 1683886191.6740
MEM 258.531250 1683886191.7840
MEM 258.531250 1683886191.8930
MEM 258.531250 1683886192.0022
MEM 258.531250 1683886192.1118
MEM 258.531250 1683886192.2202
MEM 258.531250 1683886192.3302
MEM 258.531250 1683886192.4382
MEM 258.531250 1683886192.5492
MEM 258.531250 1683886192.6594
MEM 258.531250 1683886192.7702
MEM 258.531250 1683886192.8824
MEM 258.531250 1683886192.9917
MEM 258.531250 1683886193.1023
MEM 258.531250 1683886193.2146
MEM 258.531250 1683886193.3243
MEM 258.531250 1683886193.4334
MEM 258.531250 1683886193.5444
MEM 258.531250 1683886193.6534
MEM 258.531250 1683886193.7635
MEM 258.531250 1683886193.8757
MEM 258.531250 1683886193.9857
MEM 258.531250 1683886194.0977
MEM 258.531250 1683886194.2057
MEM 258.531250 1683886194.3147
MEM 258.531250 1683886194.4237
MEM 258.531250 1683886194.5337
MEM 258.531250 1683886194.6437
MEM 258.531250 1683886194.7547
MEM 258.531250 1683886194.8637
MEM 258.531250 1683886194.9717
MEM 258.531250 1683886195.0790
MEM 258.531250 1683886195.1891
MEM 258.531250 1683886195.2977
MEM 258.531250 1683886195.4092
MEM 258.531250 1683886195.5192
MEM 258.531250 1683886195.6292
MEM 258.531250 1683886195.7362
MEM 258.531250 1683886195.8452
MEM 258.531250 1683886195.9554
MEM 258.531250 1683886196.0632
MEM 258.531250 1683886196.1722
MEM 258.531250 1683886196.2822
MEM 258.531250 1683886196.3922
MEM 258.531250 1683886196.5025
MEM 258.531250 1683886196.6123
MEM 258.531250 1683886196.7219
MEM 258.531250 1683886196.8321
MEM 258.531250 1683886196.9407
MEM 258.531250 1683886197.0487
MEM 258.531250 1683886197.1587
MEM 258.531250 1683886197.2677
MEM 258.531250 1683886197.3766
MEM 258.531250 1683886197.4849
MEM 258.531250 1683886197.5940
MEM 258.531250 1683886197.7026
MEM 258.531250 1683886197.8132
MEM 258.531250 1683886197.9212
MEM 258.531250 1683886198.0332
MEM 258.531250 1683886198.1452
MEM 258.531250 1683886198.2555
MEM 258.531250 1683886198.3655
MEM 258.531250 1683886198.4752
MEM 258.531250 1683886198.5853
MEM 258.531250 1683886198.6973
MEM 258.531250 1683886198.8069
MEM 258.531250 1683886198.9170
MEM 258.531250 1683886199.0284
MEM 258.531250 1683886199.1395
MEM 258.531250 1683886199.2485
MEM 258.531250 1683886199.3605
MEM 258.531250 1683886199.4726
MEM 258.531250 1683886199.5837
MEM 258.531250 1683886199.6954
MEM 258.531250 1683886199.8055
MEM 258.531250 1683886199.9137
MEM 258.531250 1683886200.0236
MEM 258.531250 1683886200.1338
MEM 258.531250 1683886200.2437
MEM 258.531250 1683886200.3523
MEM 258.531250 1683886200.4607
MEM 258.531250 1683886200.5697
MEM 258.531250 1683886200.6800
MEM 258.531250 1683886200.7897
MEM 258.531250 1683886200.9007
MEM 258.531250 1683886201.0108
MEM 258.531250 1683886201.1228
MEM 258.531250 1683886201.2348
MEM 258.531250 1683886201.3468
MEM 258.531250 1683886201.4568
MEM 258.531250 1683886201.5646
MEM 258.531250 1683886201.6727
MEM 258.531250 1683886201.7816
MEM 258.531250 1683886201.8926
MEM 258.531250 1683886202.0036
MEM 258.531250 1683886202.1156
MEM 258.531250 1683886202.2232
MEM 258.531250 1683886202.3316
MEM 258.531250 1683886202.4396
MEM 258.531250 1683886202.5491
MEM 258.531250 1683886202.6586
MEM 258.531250 1683886202.7678
MEM 258.531250 1683886202.8768
MEM 258.531250 1683886202.9852
MEM 258.531250 1683886203.0938
MEM 258.531250 1683886203.2038
MEM 258.531250 1683886203.3158
MEM 258.531250 1683886203.4238
MEM 258.531250 1683886203.5341
MEM 258.531250 1683886203.6438
MEM 258.531250 1683886203.7522
MEM 258.531250 1683886203.8607
MEM 258.531250 1683886203.9688
MEM 258.531250 1683886204.0787
MEM 258.531250 1683886204.1910
MEM 258.531250 1683886204.3019
MEM 258.531250 1683886204.4127
MEM 258.531250 1683886204.5227
MEM 258.531250 1683886204.6327
MEM 258.531250 1683886204.7447
MEM 258.531250 1683886204.8547
MEM 258.531250 1683886204.9647
MEM 258.531250 1683886205.0767
MEM 258.531250 1683886205.1847
MEM 258.531250 1683886205.2947
MEM 258.531250 1683886205.4068
MEM 258.531250 1683886205.5178
MEM 258.531250 1683886205.6278
MEM 258.531250 1683886205.7388
MEM 258.531250 1683886205.8473
MEM 258.531250 1683886205.9568
MEM 258.531250 1683886206.0648
MEM 258.531250 1683886206.1760
MEM 258.531250 1683886206.2880
MEM 258.531250 1683886206.3978
MEM 258.531250 1683886206.5089
MEM 258.531250 1683886206.6209
MEM 258.531250 1683886206.7329
MEM 258.531250 1683886206.8431
MEM 258.531250 1683886206.9520
MEM 258.531250 1683886207.0610
MEM 258.531250 1683886207.1730
MEM 258.531250 1683886207.2830
MEM 258.531250 1683886207.3930
MEM 258.531250 1683886207.5030
MEM 258.531250 1683886207.6148
MEM 258.531250 1683886207.7258
MEM 258.531250 1683886207.8368
MEM 258.531250 1683886207.9488
MEM 258.531250 1683886208.0588
MEM 258.531250 1683886208.1699
MEM 258.531250 1683886208.2799
MEM 258.531250 1683886208.3920
MEM 258.531250 1683886208.5015
MEM 258.531250 1683886208.6135
MEM 258.531250 1683886208.7215
MEM 258.531250 1683886208.8305
MEM 258.531250 1683886208.9415
MEM 258.531250 1683886209.0497
MEM 258.531250 1683886209.1617
MEM 258.531250 1683886209.2717
MEM 258.531250 1683886209.3827
MEM 258.531250 1683886209.4948
MEM 258.531250 1683886209.6058
MEM 258.531250 1683886209.7178
MEM 258.531250 1683886209.8268
MEM 258.531250 1683886209.9358
MEM 258.531250 1683886210.0458
MEM 258.531250 1683886210.1559
MEM 258.531250 1683886210.2669
MEM 258.531250 1683886210.3749
MEM 258.531250 1683886210.4859
MEM 258.531250 1683886210.5949
MEM 258.531250 1683886210.7059
MEM 258.531250 1683886210.8159
MEM 258.531250 1683886210.9232
MEM 258.531250 1683886211.0339
MEM 258.531250 1683886211.1459
MEM 258.531250 1683886211.2559
MEM 258.531250 1683886211.3659
MEM 258.531250 1683886211.4769
MEM 258.531250 1683886211.5879
MEM 258.531250 1683886211.6999
MEM 258.531250 1683886211.8119
MEM 258.531250 1683886211.9209
MEM 258.531250 1683886212.0289
MEM 258.531250 1683886212.1386
MEM 258.531250 1683886212.2489
MEM 258.531250 1683886212.3589
MEM 258.531250 1683886212.4699
MEM 258.531250 1683886212.5789
MEM 258.531250 1683886212.6889
MEM 258.531250 1683886212.8010
MEM 258.531250 1683886212.9130
MEM 258.531250 1683886213.0210
MEM 258.531250 1683886213.1324
MEM 258.531250 1683886213.2444
MEM 258.531250 1683886213.3544
MEM 258.531250 1683886213.4664
MEM 258.531250 1683886213.5764
MEM 258.531250 1683886213.6864
MEM 258.531250 1683886213.7955
MEM 258.531250 1683886213.9064
MEM 258.531250 1683886214.0176
MEM 258.531250 1683886214.1276
MEM 258.531250 1683886214.2396
MEM 258.531250 1683886214.3486
MEM 258.531250 1683886214.4577
MEM 258.531250 1683886214.5697
MEM 258.531250 1683886214.6797
MEM 258.531250 1683886214.7887
MEM 258.531250 1683886214.8984
MEM 258.531250 1683886215.0067
MEM 258.531250 1683886215.1177
MEM 258.531250 1683886215.2278
MEM 258.531250 1683886215.3381
MEM 258.531250 1683886215.4488
MEM 258.531250 1683886215.5588
MEM 258.531250 1683886215.6688
MEM 258.531250 1683886215.7808
MEM 258.531250 1683886215.8908
MEM 258.531250 1683886216.0018
MEM 258.531250 1683886216.1140
MEM 258.531250 1683886216.2240
MEM 258.531250 1683886216.3339
MEM 258.531250 1683886216.4419
MEM 258.531250 1683886216.5539
MEM 258.531250 1683886216.6659
MEM 258.531250 1683886216.7742
MEM 258.531250 1683886216.8839
MEM 258.531250 1683886216.9919
MEM 258.531250 1683886217.0989
MEM 258.531250 1683886217.2089
MEM 258.531250 1683886217.3203
MEM 258.531250 1683886217.4309
MEM 258.531250 1683886217.5409
MEM 258.531250 1683886217.6529
MEM 258.531250 1683886217.7629
MEM 258.531250 1683886217.8739
MEM 258.531250 1683886217.9849
MEM 258.531250 1683886218.0931
MEM 258.531250 1683886218.2029
MEM 258.531250 1683886218.3149
MEM 258.531250 1683886218.4239
MEM 258.531250 1683886218.5329
MEM 258.531250 1683886218.6439
MEM 258.531250 1683886218.7510
MEM 258.531250 1683886218.8630
MEM 258.531250 1683886218.9720
MEM 258.531250 1683886219.0805
MEM 258.531250 1683886219.1905
MEM 258.531250 1683886219.3005
MEM 258.531250 1683886219.4125
MEM 258.531250 1683886219.5226
MEM 258.531250 1683886219.6326
MEM 258.531250 1683886219.7426
MEM 258.531250 1683886219.8547
MEM 258.531250 1683886219.9647
MEM 258.531250 1683886220.0747
MEM 258.531250 1683886220.1857
MEM 258.531250 1683886220.2957
MEM 258.531250 1683886220.4057
MEM 258.531250 1683886220.5137
MEM 258.531250 1683886220.6257
MEM 258.531250 1683886220.7347
MEM 258.531250 1683886220.8427
MEM 258.531250 1683886220.9508
MEM 258.531250 1683886221.0588
MEM 258.531250 1683886221.1698
MEM 258.531250 1683886221.2805
MEM 258.531250 1683886221.3918
MEM 258.531250 1683886221.5038
MEM 258.531250 1683886221.6138
MEM 258.531250 1683886221.7238
MEM 258.531250 1683886221.8318
MEM 258.531250 1683886221.9429
MEM 258.531250 1683886222.0519
MEM 258.531250 1683886222.1619
MEM 258.531250 1683886222.2729
MEM 258.531250 1683886222.3849
MEM 258.531250 1683886222.4969
MEM 258.531250 1683886222.6060
MEM 258.531250 1683886222.7170
MEM 258.531250 1683886222.8280
MEM 258.531250 1683886222.9370
MEM 258.531250 1683886223.0451
MEM 258.531250 1683886223.1555
MEM 258.531250 1683886223.2651
MEM 258.531250 1683886223.3755
MEM 258.531250 1683886223.4856
MEM 258.531250 1683886223.5966
MEM 258.531250 1683886223.7056
MEM 258.531250 1683886223.8176
MEM 258.531250 1683886223.9278
MEM 258.531250 1683886224.0358
MEM 258.531250 1683886224.1458
MEM 258.531250 1683886224.2579
MEM 258.531250 1683886224.3682
MEM 258.531250 1683886224.4769
MEM 258.531250 1683886224.5859
MEM 258.531250 1683886224.6969
MEM 258.531250 1683886224.8069
MEM 258.531250 1683886224.9179
MEM 258.531250 1683886225.0269
MEM 258.531250 1683886225.1389
MEM 258.531250 1683886225.2509
MEM 258.531250 1683886225.3619
MEM 258.531250 1683886225.4729
MEM 258.531250 1683886225.5809
MEM 258.531250 1683886225.6899
MEM 258.531250 1683886225.8019
MEM 258.531250 1683886225.9109
MEM 258.531250 1683886226.0219
MEM 258.531250 1683886226.1339
MEM 258.531250 1683886226.2454
MEM 258.531250 1683886226.3550
MEM 258.531250 1683886226.4670
MEM 258.531250 1683886226.5790
MEM 258.531250 1683886226.6890
MEM 258.531250 1683886226.7970
MEM 258.531250 1683886226.9050
MEM 258.531250 1683886227.0150
MEM 258.531250 1683886227.1250
MEM 258.531250 1683886227.2338
MEM 258.531250 1683886227.3431
MEM 258.531250 1683886227.4541
MEM 258.531250 1683886227.5631
MEM 258.531250 1683886227.6721
MEM 258.531250 1683886227.7841
MEM 258.531250 1683886227.8931
MEM 258.531250 1683886228.0031
MEM 258.531250 1683886228.1132
MEM 258.531250 1683886228.2245
MEM 258.531250 1683886228.3352
MEM 258.531250 1683886228.4452
MEM 258.531250 1683886228.5542
MEM 258.531250 1683886228.6635
MEM 258.531250 1683886228.7746
MEM 258.531250 1683886228.8855
MEM 258.531250 1683886228.9955
MEM 258.531250 1683886229.1055
MEM 258.531250 1683886229.2155
MEM 258.531250 1683886229.3265
MEM 258.531250 1683886229.4376
MEM 258.531250 1683886229.5486
MEM 258.531250 1683886229.6577
MEM 258.531250 1683886229.7666
MEM 258.531250 1683886229.8767
MEM 258.531250 1683886229.9876
MEM 258.531250 1683886230.0946
MEM 258.531250 1683886230.2046
MEM 258.531250 1683886230.3156
MEM 258.531250 1683886230.4246
MEM 258.531250 1683886230.5336
MEM 258.531250 1683886230.6426
MEM 258.531250 1683886230.7546
MEM 258.531250 1683886230.8647
MEM 258.531250 1683886230.9757
MEM 258.531250 1683886231.0877
MEM 258.531250 1683886231.1997
MEM 258.531250 1683886231.3119
MEM 258.531250 1683886231.4218
MEM 258.531250 1683886231.5338
MEM 258.531250 1683886231.6438
MEM 258.531250 1683886231.7528
MEM 258.531250 1683886231.8628
MEM 258.531250 1683886231.9748
MEM 258.531250 1683886232.0848
MEM 258.531250 1683886232.1948
MEM 258.531250 1683886232.3058
MEM 258.531250 1683886232.4178
MEM 258.531250 1683886232.5299
MEM 258.531250 1683886232.6378
MEM 258.531250 1683886232.7499
MEM 258.531250 1683886232.8619
MEM 258.531250 1683886232.9708
MEM 258.531250 1683886233.0798
MEM 258.531250 1683886233.1899
MEM 258.531250 1683886233.2999
MEM 258.531250 1683886233.4089
MEM 258.531250 1683886233.5179
MEM 258.531250 1683886233.6279
MEM 258.531250 1683886233.7369
MEM 258.531250 1683886233.8461
MEM 258.531250 1683886233.9569
MEM 258.531250 1683886234.0663
MEM 258.531250 1683886234.1783
MEM 258.531250 1683886234.2903
MEM 258.531250 1683886234.4003
MEM 258.531250 1683886234.5104
MEM 258.531250 1683886234.6225
MEM 258.531250 1683886234.7325
MEM 258.531250 1683886234.8445
MEM 258.531250 1683886234.9559
MEM 258.531250 1683886235.0675
MEM 258.531250 1683886235.1775
MEM 258.531250 1683886235.2875
MEM 258.531250 1683886235.3995
MEM 258.531250 1683886235.5076
MEM 258.531250 1683886235.6176
MEM 258.531250 1683886235.7276
MEM 258.531250 1683886235.8376
MEM 258.531250 1683886235.9467
MEM 258.531250 1683886236.0546
MEM 258.531250 1683886236.1627
MEM 258.531250 1683886236.2736
MEM 258.531250 1683886236.3826
MEM 258.531250 1683886236.4920
MEM 258.531250 1683886236.6006
MEM 258.531250 1683886236.7106
MEM 258.531250 1683886236.8227
MEM 258.531250 1683886236.9337
MEM 258.531250 1683886237.0447
MEM 258.531250 1683886237.1567
MEM 258.531250 1683886237.2667
MEM 258.531250 1683886237.3777
MEM 258.531250 1683886237.4867
MEM 258.531250 1683886237.5957
MEM 258.531250 1683886237.7069
MEM 258.531250 1683886237.8157
MEM 258.531250 1683886237.9274
MEM 258.531250 1683886238.0357
MEM 258.531250 1683886238.1457
MEM 258.531250 1683886238.2577
MEM 258.531250 1683886238.3687
MEM 258.531250 1683886238.4807
MEM 258.531250 1683886238.5927
MEM 258.531250 1683886238.7037
MEM 258.531250 1683886238.8147
MEM 258.531250 1683886238.9247
MEM 258.531250 1683886239.0338
MEM 258.531250 1683886239.1442
MEM 258.531250 1683886239.2558
MEM 258.531250 1683886239.3658
MEM 258.531250 1683886239.4768
MEM 258.531250 1683886239.5858
MEM 258.531250 1683886239.6962
MEM 258.531250 1683886239.8039
MEM 258.531250 1683886239.9158
MEM 258.531250 1683886240.0279
MEM 258.531250 1683886240.1399
MEM 258.531250 1683886240.2509
MEM 258.531250 1683886240.3619
MEM 258.531250 1683886240.4709
MEM 258.531250 1683886240.5819
MEM 258.531250 1683886240.6939
MEM 258.531250 1683886240.8059
MEM 258.531250 1683886240.9179
MEM 258.531250 1683886241.0279
MEM 258.531250 1683886241.1379
MEM 258.531250 1683886241.2500
MEM 258.531250 1683886241.3620
MEM 258.531250 1683886241.4720
MEM 258.531250 1683886241.5840
MEM 258.531250 1683886241.6940
MEM 258.531250 1683886241.8050
MEM 258.531250 1683886241.9150
MEM 258.531250 1683886242.0250
MEM 258.531250 1683886242.1343
MEM 258.531250 1683886242.2420
MEM 258.531250 1683886242.3520
MEM 258.531250 1683886242.4641
MEM 258.531250 1683886242.5761
MEM 258.531250 1683886242.6871
MEM 258.531250 1683886242.7991
MEM 258.531250 1683886242.9112
MEM 258.531250 1683886243.0215
MEM 258.531250 1683886243.1314
MEM 258.531250 1683886243.2422
MEM 258.531250 1683886243.3532
MEM 258.531250 1683886243.4632
MEM 258.531250 1683886243.5742
MEM 258.531250 1683886243.6833
MEM 258.531250 1683886243.7953
MEM 258.531250 1683886243.9053
MEM 258.531250 1683886244.0158
MEM 258.531250 1683886244.1278
MEM 258.531250 1683886244.2379
MEM 258.531250 1683886244.3469
MEM 258.531250 1683886244.4579
MEM 258.531250 1683886244.5699
MEM 258.531250 1683886244.6779
MEM 258.531250 1683886244.7876
MEM 258.531250 1683886244.8953
MEM 258.531250 1683886245.0049
MEM 258.531250 1683886245.1145
MEM 258.531250 1683886245.2209
MEM 258.531250 1683886245.3299
MEM 258.531250 1683886245.4399
MEM 258.531250 1683886245.5497
MEM 258.531250 1683886245.6587
MEM 258.531250 1683886245.7687
MEM 258.531250 1683886245.8789
MEM 258.531250 1683886245.9869
MEM 258.531250 1683886246.0970
MEM 258.531250 1683886246.2060
MEM 258.531250 1683886246.3170
MEM 258.531250 1683886246.4282
MEM 258.531250 1683886246.5384
MEM 258.531250 1683886246.6501
MEM 258.531250 1683886246.7621
MEM 258.531250 1683886246.8721
MEM 258.531250 1683886246.9841
MEM 258.531250 1683886247.0963
MEM 258.531250 1683886247.2061
MEM 258.531250 1683886247.3161
MEM 258.531250 1683886247.4281
MEM 258.531250 1683886247.5401
MEM 258.531250 1683886247.6521
MEM 258.531250 1683886247.7602
MEM 258.531250 1683886247.8702
MEM 258.531250 1683886247.9812
MEM 258.531250 1683886248.0932
MEM 258.531250 1683886248.2022
MEM 258.531250 1683886248.3122
MEM 258.531250 1683886248.4232
MEM 258.531250 1683886248.5332
MEM 258.531250 1683886248.6442
MEM 258.531250 1683886248.7542
MEM 258.531250 1683886248.8622
MEM 258.531250 1683886248.9709
MEM 258.531250 1683886249.0799
MEM 258.531250 1683886249.1901
MEM 258.531250 1683886249.2999
MEM 258.531250 1683886249.4083
MEM 258.531250 1683886249.5199
MEM 258.531250 1683886249.6316
MEM 258.531250 1683886249.7419
MEM 258.531250 1683886249.8510
MEM 258.531250 1683886249.9610
MEM 258.531250 1683886250.0690
MEM 258.531250 1683886250.1790
MEM 258.531250 1683886250.2900
MEM 258.531250 1683886250.4020
MEM 258.531250 1683886250.5140
MEM 258.531250 1683886250.6240
MEM 258.531250 1683886250.7350
MEM 258.531250 1683886250.8450
MEM 258.531250 1683886250.9540
MEM 258.531250 1683886251.0660
MEM 258.531250 1683886251.1750
MEM 258.531250 1683886251.2837
MEM 258.531250 1683886251.3928
MEM 258.531250 1683886251.5029
MEM 258.531250 1683886251.6138
MEM 258.531250 1683886251.7248
MEM 258.531250 1683886251.8348
MEM 258.531250 1683886251.9448
MEM 258.531250 1683886252.0538
MEM 258.531250 1683886252.1629
MEM 258.531250 1683886252.2741
MEM 258.531250 1683886252.3851
MEM 258.531250 1683886252.4939
MEM 258.531250 1683886252.6024
MEM 258.531250 1683886252.7134
MEM 258.531250 1683886252.8244
MEM 258.531250 1683886252.9334
MEM 258.531250 1683886253.0454
MEM 258.531250 1683886253.1574
MEM 258.531250 1683886253.2684
MEM 258.531250 1683886253.3784
MEM 258.531250 1683886253.4884
MEM 258.531250 1683886253.5984
MEM 258.531250 1683886253.7094
MEM 258.531250 1683886253.8174
MEM 258.531250 1683886253.9284
MEM 258.531250 1683886254.0365
MEM 258.531250 1683886254.1465
MEM 258.531250 1683886254.2585
MEM 258.531250 1683886254.3665
MEM 258.531250 1683886254.4776
MEM 258.531250 1683886254.5896
MEM 258.531250 1683886254.6989
MEM 258.531250 1683886254.8076
MEM 258.531250 1683886254.9176
MEM 258.531250 1683886255.0271
MEM 258.531250 1683886255.1376
MEM 258.531250 1683886255.2486
MEM 258.531250 1683886255.3588
MEM 258.531250 1683886255.4653
MEM 258.531250 1683886255.5756
MEM 258.531250 1683886255.6849
